agency_cd	site_no	station_nm	dd_nu	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	12338300	NF Blackfoot R ab Dry Gulch nr Ovando MT	02	00060	2013-02-18 11:00:00	MST	107		2013-02-18 13:10:03
USGS	12340000	Blackfoot River near Bonner MT	02	00060	2013-02-18 11:45:00	MST	573		2013-02-18 13:48:03
USGS	12340500	Clark Fork above Missoula MT	02	00060	2013-02-18 11:00:00	MST	1470		2013-02-18 13:06:03
USGS	12353000	Clark Fork below Missoula MT	02	00060	2013-02-18 11:00:00	MST	2240		2013-02-18 13:06:03
USGS	12354000	St. Regis River near St. Regis, MT	01	00060	2013-02-18 10:45:00	MST	192		2013-02-18 12:56:03
USGS	12354500	Clark Fork at St. Regis MT	06	00060	2013-02-18 10:45:00	MST	2920		2013-02-18 12:56:03
USGS	12342500	West Fork Bitterroot River nr Conner MT	01	00060	2013-02-18 11:15:00	MST	61		2013-02-18 13:32:04
USGS	12344000	Bitterroot River near Darby MT	03	00060	2013-02-18 11:15:00	MST	179		2013-02-18 13:30:04
USGS	12350250	Bitterroot River at Bell Crossing nr Victor MT	02	00060	2013-02-18 11:45:00	MST	439		2013-02-18 13:48:03
USGS	12352500	Bitterroot River near Missoula MT	02	00060	2013-02-18 10:45:00	MST	761		2013-02-18 12:52:03
USGS	12355500	N F Flathead River nr Columbia Falls MT	05	00060	2013-02-18 10:45:00	MST	702		2013-02-18 13:50:02
USGS	12358500	M F Flathead River near West Glacier MT	04	00060	2013-02-18 10:45:00	MST	536		2013-02-18 12:58:02
USGS	12363000	Flathead River at Columbia Falls MT	05	00060	2013-02-18 10:45:00	MST	3780		2013-02-18 12:58:02
USGS	12359800	S F Flathead R ab Twin C nr Hungry Horse MT	05	00060	2013-02-18 10:45:00	MST	Ssn		2013-02-18 12:58:02
USGS	12362500	S F Flathead River nr Columbia Falls MT	08	00060	2013-02-18 10:45:00	MST	2070		2013-02-18 12:58:02
USGS	12365700	Stillwater River at Lawrence Park, at Kalispell	02	00060	2013-02-18 10:45:00	MST	Ice		2013-02-18 12:56:03
USGS	12366080	Whitefish River nr mouth at Kalispell, MT	02	00060	2013-02-18 10:45:00	MST	Ice		2013-02-18 12:56:03
USGS	12370000	Swan River near Bigfork, MT	05	00060	2013-02-18 11:00:00	MST	477		2013-02-18 13:16:03
USGS	12372000	Flathead River near Polson MT	02	00060	2013-02-18 11:30:00	MST	9300		2013-02-18 13:36:04
USGS	12374250	Mill Cr ab Bassoo Cr nr Niarada MT	01	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:30:04
USGS	12375900	South Crow Creek near Ronan MT	01	00060	2013-02-18 11:15:00	MST	5.9		2013-02-18 13:26:03
USGS	12377150	Mission Creek ab reservoir nr St. Ignatius MT	01	00060	2013-02-18 11:15:00	MST	9.5		2013-02-18 13:32:04
USGS	12381400	South Fork Jocko River near Arlee MT	01	00060	2013-02-18 11:15:00	MST	12		2013-02-18 13:32:04
USGS	12388700	Flathead River at Perma MT	01	00060	2013-02-18 11:30:00	MST	9370		2013-02-18 13:46:03
USGS	12389000	Clark Fork near Plains MT	02	00060	2013-02-18 10:45:00	MST	11800		2013-02-18 12:58:02
USGS	12389500	Thompson River near Thompson Falls MT	02	00060	2013-02-18 10:45:00	MST	181		2013-02-18 12:58:02
USGS	12390700	Prospect Creek at Thompson Falls MT	01	00060	2013-02-18 11:15:00	MST	93		2013-02-18 13:30:04
USGS	12391950	CLARK FORK RIVER BELOW CABINET GORGE DAM ID	02	00060	2013-02-18 09:45:00	PST	16100		2013-02-18 13:01:03
USGS	12392155	LIGHTNING CREEK AT CLARK FORK ID	02	00060	2013-02-18 09:45:00	PST	94		2013-02-18 12:59:02
USGS	12395000	PRIEST RIVER NR PRIEST RIVER ID	01	00060	2013-02-18 10:15:00	PST	673		2013-02-18 13:19:02
USGS	12396500	PEND OREILLE RIVER BELOW BOX CANYON NEAR IONE, WA	01	00060	2013-02-18 10:00:00	PST	15200		2013-02-18 13:08:02
USGS	12411000	NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID	01	00060	2013-02-18 10:15:00	PST	321		2013-02-18 13:25:03
USGS	12413000	NF COEUR D ALENE RIVER AT ENAVILLE ID	01	00060	2013-02-18 09:45:00	PST	1050		2013-02-18 12:49:03
USGS	12413125	CANYON CREEK AB MOUTH AT WALLACE, ID	02	00060	2013-02-18 09:45:00	PST	20		2013-02-18 13:11:03
USGS	12413131	SF COEUR D ALENE R ABV PLACER CR AT WALLACE ID	01	00060	2013-02-18 09:45:00	PST	78		2013-02-18 12:51:02
USGS	12413210	SF COEUR D ALENE AT ELIZABETH PARK NR KELLOGG ID	02	00060	2013-02-18 09:45:00	PST	217		2013-02-18 12:59:02
USGS	12413355	SF COEUR D ALENE RIVER ABV PINE CR NR PINEHURST ID	01	00060	2013-02-18 10:00:00	PST	236		2013-02-18 13:03:03
USGS	12413360	EF PINE CREEK ABV GILBERT CR NEAR PINEHURST ID	02	00060	2013-02-18 10:15:00	PST	3.5		2013-02-18 13:25:03
USGS	12413370	EF PINE CREEK ABV NABOB CR NEAR PINEHURST ID	02	00060	2013-02-18 10:15:00	PST	38		2013-02-18 13:25:03
USGS	12413445	PINE CREEK BELOW AMY GULCH NEAR PINEHURST ID	02	00060	2013-02-18 10:00:00	PST	106		2013-02-18 13:15:03
USGS	12413470	SF COEUR D ALENE RIVER NR PINEHURST ID	02	00060	2013-02-18 10:00:00	PST	344		2013-02-18 13:15:03
USGS	12413500	COEUR D ALENE RIVER NR CATALDO ID	02	00060	2013-02-18 10:30:00	PST	1430		2013-02-18 13:35:02
USGS	12413860	COEUR D ALENE RIVER NR HARRISON ID	06	00060	2013-02-18 10:20:00	PST	1890		2013-02-18 13:35:02
USGS	12417610	SPOKANE RIVER NR COEUR D ALENE LAKE OUTLET @CDA ID	02	00060	2013-02-18 10:28:00	PST	4100		2013-02-18 13:41:04
USGS	12413875	ST JOE RIVER AT RED IVES RANGER STATION ID	02	00060	2013-02-18 10:00:00	PST	Ice		2013-02-18 13:17:02
USGS	12414500	ST JOE RIVER AT CALDER ID	01	00060	2013-02-18 10:30:00	PST	819		2013-02-18 13:35:02
USGS	12414900	ST MARIES RIVER NR SANTA ID	01	00060	2013-02-18 10:15:00	PST	287		2013-02-18 13:33:02
USGS	12415135	ST JOE RIVER AT RAMSDELL NR ST MARIES ID	01	00060	2013-02-18 09:30:00	PST	1870		2013-02-18 12:55:03
USGS	12419000	SPOKANE RIVER NR POST FALLS ID	01	00060	2013-02-18 10:30:00	PST	4590		2013-02-18 13:41:04
USGS	12422500	SPOKANE RIVER AT SPOKANE, WA	03	00060	2013-02-18 10:45:00	PST	4760		2013-02-18 13:50:02
USGS	12422990	HANGMAN CREEK AT STATE LINE ROAD NEAR TEKOA, WA	01	00060	2013-02-18 10:30:00	PST	113		2013-02-18 13:36:04
USGS	12424000	HANGMAN CREEK AT SPOKANE, WA	05	00060	2013-02-18 10:45:00	PST	417		2013-02-18 13:50:02
USGS	12433200	CHAMOKANE CREEK BELOW FALLS NEAR LONG LAKE, WA	07	00060	2013-02-18 10:15:00	PST	52		2013-02-18 13:34:02
USGS	12427000	LITTLE SPOKANE RIVER AT ELK, WA	01	00060	2013-02-18 10:15:00	PST	53		2013-02-18 13:24:03
USGS	12431000	LITTLE SPOKANE RIVER AT DARTFORD, WA	01	00060	2013-02-18 09:45:00	PST	367		2013-02-18 13:02:02
USGS	12399500	COLUMBIA RIVER AT INTERNATIONAL BOUNDARY	01	00060	2013-02-18 10:00:00	PST	50600		2013-02-18 13:22:03
USGS	12401500	KETTLE RIVER NEAR FERRY, WA	01	00060	2013-02-18 10:15:00	PST	323		2013-02-18 13:28:03
USGS	12404500	KETTLE RIVER NEAR LAURIER, WA	01	00060	2013-02-18 10:15:00	PST	Ice		2013-02-18 13:28:03
USGS	12409000	COLVILLE RIVER AT KETTLE FALLS, WA	01	00060	2013-02-18 10:15:00	PST	345		2013-02-18 13:28:03
USGS	12434590	SANPOIL RIVER ABOVE JACK CREEK AT KELLER, WA	01	00060	2013-02-18 09:45:00	PST	202		2013-02-18 12:58:02
USGS	12438900	NINEMILE CREEK NEAR OROVILLE, WA	01	00060	2013-02-18 09:45:00	PST	2.2		2013-02-18 12:54:03
USGS	12439500	OKANOGAN RIVER AT OROVILLE, WA	31	00060	2013-02-18 10:00:00	PST	955		2013-02-18 13:08:02
USGS	12445000	OKANOGAN RIVER NEAR TONASKET, WA	19	00060	2013-02-18 10:15:00	PST	1530		2013-02-18 13:22:03
USGS	12446150	NORTH FORK SALMON CREEK NEAR CONCONULLY, WA	01	00060	2013-02-18 10:15:00	PST	Ice		2013-02-18 13:32:04
USGS	12446400	WEST FORK SALMON CREEK NEAR CONCONULLY, WA	01	00060	2013-02-18 10:30:00	PST	Ice		2013-02-18 13:36:04
USGS	12447200	OKANOGAN RIVER AT MALOTT, WA	01	00060	2013-02-18 09:30:00	PST	Ice		2013-02-18 12:54:03
USGS	12442500	SIMILKAMEEN RIVER NEAR NIGHTHAWK, WA	01	00060	2013-02-18 10:30:00	PST	547		2013-02-18 13:46:03
USGS	12447383	METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA, WA	01	00060	2013-02-18 10:30:00	PST	Ice		2013-02-18 13:46:03
USGS	12447390	ANDREWS CREEK NEAR MAZAMA, WA	01	00060	2013-02-18 09:45:00	PST	Ice		2013-02-18 12:56:03
USGS	12448000	CHEWUCH RIVER AT WINTHROP, WA	01	00060	2013-02-18 10:30:00	PST	Ice		2013-02-18 13:48:03
USGS	12448500	METHOW RIVER AT WINTHROP, WA	02	00060	2013-02-18 10:15:00	PST	286		2013-02-18 13:22:03
USGS	12448998	TWISP RIVER NEAR TWISP, WA	03	00060	2013-02-18 10:30:00	PST	Ice		2013-02-18 13:48:03
USGS	12449950	METHOW RIVER NEAR PATEROS, WA	01	00060	2013-02-18 10:15:00	PST	447		2013-02-18 13:28:03
USGS	12451000	STEHEKIN RIVER AT STEHEKIN, WA	14	00060	2013-02-18 10:30:00	PST	296		2013-02-18 13:44:02
USGS	12452800	ENTIAT RIVER NEAR ARDENVOIR, WA	15	00060	2013-02-18 10:00:00	PST	94		2013-02-18 13:14:03
USGS	12452890	MAD RIVER AT ARDENVOIR, WA	01	00060	2013-02-18 10:30:00	PST	Ice		2013-02-18 13:46:03
USGS	12452990	ENTIAT RIVER NEAR ENTIAT, WA	03	00060	2013-02-18 10:45:00	PST	147		2013-02-18 13:50:02
USGS	12456500	CHIWAWA RIVER NEAR PLAIN, WA	03	00060	2013-02-18 10:30:00	PST	Ice		2013-02-18 13:46:03
USGS	12457000	WENATCHEE RIVER AT PLAIN, WA	03	00060	2013-02-18 10:30:00	PST	738		2013-02-18 13:34:02
USGS	12459000	WENATCHEE RIVER AT PESHASTIN, WA	03	00060	2013-02-18 10:15:00	PST	1060		2013-02-18 13:22:03
USGS	12462500	WENATCHEE RIVER AT MONITOR, WA	01	00060	2013-02-18 10:30:00	PST	1210		2013-02-18 13:34:02
USGS	12465000	CRAB CREEK AT IRBY, WA	03	00060	2013-02-18 10:30:00	PST	12		2013-02-18 13:48:03
USGS	12467000	CRAB CREEK NEAR MOSES LAKE, WA	03	00060	2013-02-18 09:45:00	PST	16		2013-02-18 13:02:02
USGS	12472800	COLUMBIA RIVER BELOW PRIEST RAPIDS DAM, WA	22	00060	2013-02-18 10:15:00	PST	75400		2013-02-18 13:28:03
USGS	12513000	ESQUATZEL COULEE AT CONNELL, WA	03	00060	2013-02-18 10:45:00	PST	0.00		2013-02-18 13:48:03
USGS	12484500	YAKIMA RIVER AT UMTANUM, WA	03	00060	2013-02-18 10:15:00	PST	1550		2013-02-18 13:42:04
USGS	12488500	AMERICAN RIVER NEAR NILE, WA	01	00060	2013-02-18 10:30:00	PST	80		2013-02-18 13:42:04
USGS	12500450	YAKIMA RIVER ABOVE AHTANUM CREEK AT UNION GAP, WA	02	00060	2013-02-18 10:30:00	PST	2110		2013-02-18 13:46:03
USGS	12502500	AHTANUM CREEK AT UNION GAP, WA	04	00060	2013-02-18 10:30:00	PST	58		2013-02-18 13:36:04
USGS	12506000	TOPPENISH CREEK NEAR FORT SIMCOE, WA	01	00060	2013-02-18 10:45:00	PST	80		2013-02-18 13:50:02
USGS	12510500	YAKIMA RIVER AT KIONA, WA	07	00060	2013-02-18 10:00:00	PST	3000		2013-02-18 13:18:02
USGS	13010065	SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY	02	00060	2013-02-18 11:30:00	MST	296		2013-02-18 13:37:03
USGS	13011000	SNAKE RIVER NR MORAN WY	01	00060	2013-02-18 10:45:00	MST	346		2013-02-18 12:55:03
USGS	13011900	BUFFALO FORK AB LAVA CREEK NR MORAN WY	01	00060	2013-02-18 05:00:00	MST	Ice		2013-02-18 08:37:03
USGS	13013650	SNAKE RIVER AT MOOSE, WY	02	00060	2013-02-18 11:00:00	MST	840		2013-02-18 13:14:03
USGS	13015000	GROS VENTRE RIVER AT ZENITH WY	01	00060	2013-02-18 11:15:00	MST	Ssn		2013-02-18 13:27:02
USGS	13016305	GRANITE C AB GRANITE C SUPPLEMENTAL, NR MOOSE, WY	02	00060	2013-02-18 11:00:00	MST	Ice		2013-02-18 13:14:03
USGS	13016450	FISH CREEK AT WILSON, WY	02	00060	2013-02-18 11:00:00	MST	33		2013-02-18 13:08:02
USGS	13018300	CACHE CREEK NEAR JACKSON, WY	02	00060	2013-02-18 10:45:00	MST	Ice		2013-02-18 12:56:03
USGS	13018350	FLAT CREEK BELOW CACHE CREEK, NEAR JACKSON, WY	02	00060	2013-02-18 10:45:00	MST	Ice		2013-02-18 13:02:02
USGS	13018750	SNAKE RIVER BL FLAT CREEK NR JACKSON WY	01	00060	2013-02-18 11:30:00	MST	1120		2013-02-18 13:37:03
USGS	13022500	SNAKE RIVER AB RESERVOIR NR ALPINE WY	02	00060	2013-02-18 11:30:00	MST	1270		2013-02-18 13:37:03
USGS	13023000	GREYS RIVER AB RESERVOIR NR ALPINE WY	02	00060	2013-02-18 11:30:00	MST	Ice		2013-02-18 13:37:03
USGS	13032500	SNAKE RIVER NR IRWIN ID	02	00060	2013-02-18 11:00:00	MST	951		2013-02-18 13:03:03
USGS	13037500	SNAKE RIVER NR HEISE ID	04	00060	2013-02-18 11:30:00	MST	1360		2013-02-18 13:37:03
USGS	13027500	SALT RIVER AB RESERVOIR NR ETNA WY	02	00060	2013-02-18 11:30:00	MST	375		2013-02-18 13:37:03
USGS	13038000	DRY BED NR RIRIE ID	01	00060	2013-02-18 11:45:00	MST	134		2013-02-18 13:49:02
USGS	13038500	SNAKE RIVER AT LORENZO ID	01	00060	2013-02-18 11:15:00	MST	794		2013-02-18 13:25:03
USGS	13057000	SNAKE RIVER NR MENAN ID	01	00060	2013-02-18 11:30:00	MST	2900		2013-02-18 13:39:03
USGS	13057132	GREAT WESTERN SPILLBACK NR IDAHO FALLS ID	02	00060	2013-02-18 11:30:00	MST	0.00		2013-02-18 13:39:03
USGS	13057155	SNAKE RIVER AB EAGLE ROCK NR IDAHO FALLS ID	02	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:21:03
USGS	13058510	SAND CREEK NEAR UCON ID	01	00060	2013-02-18 11:30:00	MST	0.00		2013-02-18 13:37:03
USGS	13058520	WILLOW CREEK FLOODWAY CHANNEL NR UCON ID	01	00060	2013-02-18 10:30:00	MST	0.00		2013-02-18 12:37:03
USGS	13058529	WILLOW CR FLOODWAY CHANNEL AT MOUTH NR ID FALLS ID	02	00060	2013-02-18 11:30:00	MST	0.00		2013-02-18 13:47:02
USGS	13058530	WILLOW CREEK BLW FLOODWAY CHANNEL NR UCON ID	01	00060	2013-02-18 10:30:00	MST	0.00		2013-02-18 12:37:03
USGS	13039500	HENRYS FORK NR LAKE ID	01	00060	2013-02-18 10:45:00	MST	28		2013-02-18 12:55:03
USGS	13041010	HENRYS FORK BLW COFFEE POT RAPIDS NR MACKS INN  ID	02	00060	2013-02-18 08:30:00	MST	366		2013-02-18 10:41:03
USGS	13042500	HENRYS FORK NR ISLAND PARK ID	01	00060	2013-02-18 10:45:00	MST	420		2013-02-18 12:55:03
USGS	13046000	HENRYS FORK NR ASHTON ID	01	00060	2013-02-18 11:15:00	MST	1180		2013-02-18 13:25:03
USGS	13046995	FALLS RIVER AB YELLOWSTONE CANAL NR SQUIRREL ID	02	00060	2013-02-18 10:45:00	MST	362		2013-02-18 12:55:03
USGS	13047500	FALLS RIVER NR SQUIRREL ID	02	00060	2013-02-18 10:45:00	MST	222		2013-02-18 12:55:03
USGS	13047600	FALLS RIVER NR ASHTON ID	02	00060	2013-02-18 10:45:00	MST	465		2013-02-18 12:55:03
USGS	13049500	FALLS RIVER NR CHESTER ID	01	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:25:03
USGS	13050500	HENRYS FORK AT ST ANTHONY ID	01	00060	2013-02-18 10:45:00	MST	1820		2013-02-18 12:55:03
USGS	13056500	HENRYS FORK NR REXBURG ID	02	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:31:03
USGS	13052200	TETON RIVER AB SOUTH LEIGH CREEK NR DRIGGS ID	01	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:35:02
USGS	13055000	TETON RIVER NR ST ANTHONY ID	02	00060	2013-02-18 11:15:00	MST	345		2013-02-18 13:25:03
USGS	13055250	NF TETON RIVER NR SUGAR CITY ID	01	00060	2013-02-18 11:30:00	MST	Ice		2013-02-18 13:43:03
USGS	13055340	SF TETON RIVER NEAR REXBURG ID	01	00060	2013-02-18 11:30:00	MST	Ice		2013-02-18 13:47:02
USGS	13057300	GRAYS LAKE DIV TO BLACKFOOT R BASIN NR WAYAN, ID	01	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:31:03
USGS	13057940	WILLOW CREEK BL TEX CREEK NR RIRIE ID	01	00060	2013-02-18 11:45:00	MST	Ice		2013-02-18 13:49:02
USGS	13058000	WILLOW CREEK NR RIRIE ID	02	00060	2013-02-18 11:30:00	MST	0.00		2013-02-18 13:49:02
USGS	13060000	SNAKE RIVER NR SHELLEY ID	01	00060	2013-02-18 11:15:00	MST	2940		2013-02-18 13:23:02
USGS	13062500	SNAKE RIVER AT BLACKFOOT ID	01	00060	2013-02-18 11:15:00	MST	2590		2013-02-18 13:25:03
USGS	13069500	SNAKE RIVER NR BLACKFOOT ID	01	00060	2013-02-18 11:15:00	MST	2470		2013-02-18 13:25:03
USGS	13075983	SPRING CREEK AT SHEEPSKIN RD NR FORT HALL ID	01	00060	2013-02-18 11:15:00	MST	264		2013-02-18 13:27:02
USGS	13063000	BLACKFOOT RIVER AB RESERVOIR NR HENRY ID	01	00060	2013-02-18 10:45:00	MST	Ssn		2013-02-18 12:55:03
USGS	13068300	BLACKFOOT RIVER BELOW NORTH CANAL AT BLACKFOOT ID	02	00060	2013-02-18 10:45:00	MST	132		2013-02-18 12:51:02
USGS	13068495	BLACKFOOT RIVER BYPASS NR BLACKFOOT ID	01	00060	2013-02-18 11:30:00	MST	6.0		2013-02-18 13:41:04
USGS	13068500	BLACKFOOT RIVER NR BLACKFOOT ID	01	00060	2013-02-18 11:30:00	MST	93		2013-02-18 13:47:02
USGS	13073000	PORTNEUF RIVER AT TOPAZ ID	01	00060	2013-02-18 11:15:00	MST	111		2013-02-18 13:29:02
USGS	13075000	MARSH CREEK NR MCCAMMON ID	01	00060	2013-02-18 10:45:00	MST	41		2013-02-18 12:55:03
USGS	13075500	PORTNEUF RIVER AT POCATELLO ID	01	00060	2013-02-18 10:45:00	MST	194		2013-02-18 12:59:02
USGS	13075910	PORTNEUF RIVER NR TYHEE ID	01	00060	2013-02-18 11:30:00	MST	423		2013-02-18 13:41:04
USGS	13077000	SNAKE RIVER AT NEELEY ID	02	00060	2013-02-18 11:30:00	MST	381		2013-02-18 13:49:02
USGS	13081500	SNAKE R NR MINIDOKA ID (AT HOWELLS FERRY)	02	00060	2013-02-18 11:30:00	MST	585		2013-02-18 13:35:02
USGS	13078000	RAFT RIVER AB ONEMILE CREEK NR MALTA ID	01	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:33:02
USGS	13082500	GOOSE CREEK AB TRAPPER CREEK NR OAKLEY ID	01	00060	2013-02-18 11:30:00	MST	Ice		2013-02-18 13:49:02
USGS	13083000	TRAPPER CREEK NR OAKLEY ID	01	00060	2013-02-18 11:30:00	MST	11		2013-02-18 13:45:03
USGS	13087995	SNAKE RIVER GAGING STATION AT MILNER ID	02	00060	2013-02-18 11:30:00	MST	0.00		2013-02-18 13:47:02
USGS	13089500	DEVILS WASHBOWL SPRING NR KIMBERLY 10S 18E 04AAD1S	04	00060	2013-02-18 11:30:00	MST	7.2		2013-02-18 13:37:03
USGS	13090500	SNAKE RIVER NR TWIN FALLS ID	01	00060	2013-02-18 11:30:00	MST	976		2013-02-18 13:37:03
USGS	13092747	ROCK CREEK AB HWY 30/93 XING AT TWIN FALLS ID	02	00060	2013-02-18 11:30:00	MST	47		2013-02-18 13:49:02
USGS	13094000	SNAKE RIVER NR BUHL ID	01	00060	2013-02-18 10:45:00	MST	1930		2013-02-18 12:51:02
USGS	13095175	BRIGGS SPRING AT HEAD NEAR BUHL ID	02	00060	2013-02-18 11:15:00	MST	92		2013-02-18 13:33:02
USGS	13095500	BOX CANYON SPRINGS NR WENDELL ID	01	00060	2013-02-18 11:15:00	MST	328		2013-02-18 13:23:02
USGS	13154500	SNAKE RIVER AT KING HILL ID	02	00060	2013-02-18 10:45:00	MST	6760		2013-02-18 12:59:02
USGS	13105000	SALMON FALLS CREEK NR SAN JACINTO NV	01	00060	2013-02-18 10:45:00	MST	56		2013-02-18 12:57:03
USGS	13108150	SALMON FALLS CREEK NR HAGERMAN ID	01	00060	2013-02-18 11:30:00	MST	99		2013-02-18 13:39:03
USGS	13112000	CAMAS CREEK AT CAMAS ID	01	00060	2013-02-18 11:30:00	MST	0.00		2013-02-18 13:41:04
USGS	13116500	MEDICINE LODGE CREEK NR SMALL ID	01	00060	2013-02-18 11:15:00	MST	35		2013-02-18 13:33:02
USGS	13118700	LITTLE LOST RIVER BL WET CREEK NR HOWE ID	01	00060	2013-02-18 11:30:00	MST	27		2013-02-18 13:49:02
USGS	13120000	NF BIG LOST RIVER AT WILD HORSE NR CHILLY ID	01	00060	2013-02-18 11:15:00	MST	19		2013-02-18 13:33:02
USGS	13120500	BIG LOST RIVER AT HOWELL RANCH NR CHILLY ID	01	00060	2013-02-18 11:00:00	MST	Ice		2013-02-18 13:13:03
USGS	13127000	BIG LOST RIVER BL MACKAY RES NR MACKAY ID	01	00060	2013-02-18 10:45:00	MST	108		2013-02-18 12:49:03
USGS	13132500	BIG LOST RIVER NR ARCO ID	01	00060	2013-02-18 11:15:00	MST	0.00		2013-02-18 13:21:03
USGS	13132513	INL DIVERSION AT HEAD NEAR ARCO ID	01	00060	2013-02-18 10:45:00	MST	0.00		2013-02-18 12:55:03
USGS	13132520	BIG LOST RIVER BL INL DIV NEAR ARCO ID	01	00060	2013-02-18 10:45:00	MST	0.00		2013-02-18 12:55:03
USGS	13132535	BIG LOST R AT LINCOLN BLVD BRIDGE NR ATOMIC CITY	01	00060	2013-02-18 10:45:00	MST	0.00		2013-02-18 12:57:03
USGS	13132565	BIG LOST RIVER AB BIG LOST RIVER SINKS NR HOWE ID	02	00060	2013-02-18 10:45:00	MST	0.00		2013-02-18 12:55:03
USGS	13135500	BIG WOOD RIVER NR KETCHUM ID	01	00060	2013-02-18 11:30:00	MST	24		2013-02-18 13:45:03
USGS	13138000	EAST FORK BIG WOOD RIVER AT GIMLET ID	02	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:27:02
USGS	13139510	BIG WOOD RIVER AT HAILEY ID TOTAL FLOW	01	00060	2013-02-18 11:00:00	MST	136		2013-02-18 13:13:03
USGS	13140800	BIG WOOD RIVER AT STANTON CROSSING NR BELLEVUE ID	02	00060	2013-02-18 10:45:00	MST	18		2013-02-18 12:51:02
USGS	13142500	BIG WOOD RIVER BL MAGIC DAM NR RICHFIELD ID	01	00060	2013-02-18 11:15:00	MST	5.0		2013-02-18 13:27:02
USGS	13152500	MALAD RIVER NR GOODING ID	01	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:49:02
USGS	13141500	CAMAS CREEK NR BLAINE ID	01	00060	2013-02-18 10:45:00	MST	21		2013-02-18 12:59:02
USGS	13135520	NF BIG WOOD RIVER NR SAWTOOTH NRA HQ NR KETCHUM ID	02	00060	2013-02-18 11:30:00	MST	Ice		2013-02-18 13:45:03
USGS	13137000	WARM SPRINGS CREEK NEAR KETCHUM ID	01	00060	2013-02-18 11:30:00	MST	26		2013-02-18 13:45:03
USGS	13137500	TRAIL CREEK AT KETCHUM ID	01	00060	2013-02-18 11:15:00	MST	Ice		2013-02-18 13:31:03
USGS	13147900	LITTLE WOOD RIVER AB HIGH FIVE CREEK NR CAREY ID	01	00060	2013-02-18 11:45:00	MST	Ice		2013-02-18 13:49:02
USGS	13148500	LITTLE WOOD RIVER NR CAREY ID	01	00060	2013-02-18 10:45:00	MST	2.7		2013-02-18 12:49:03
USGS	13150430	SILVER CREEK AT SPORTSMAN ACCESS NR PICABO ID	01	00060	2013-02-18 10:45:00	MST	75		2013-02-18 13:29:02
USGS	13159800	CANYON CR AT OREGON TRAIL XING NR MOUNTAIN HOME ID	01	00060	2013-02-18 11:15:00	MST	3.7		2013-02-18 13:23:02
USGS	13161500	BRUNEAU RV AT ROWLAND, NV	01	00060	2013-02-18 10:30:00	PST	Ice		2013-02-18 13:40:02
USGS	13162225	JARBIDGE RV BLW JARBIDGE, NV	02	00060	2013-02-18 10:00:00	PST	6.7		2013-02-18 13:16:03
USGS	13168500	BRUNEAU RIVER NR HOT SPRING ID	01	00060	2013-02-18 11:00:00	MST	100		2013-02-18 13:05:03
USGS	13169450	BIG JACKS AT AL SADIE RANCH NR BRUNEAU, ID	02	00060	2013-02-18 11:30:00	MST	0.00		2013-02-18 13:37:03
USGS	13174500	OWYHEE RV NR GOLD CK, NV	01	00060	2013-02-18 10:15:00	PST	Ice		2013-02-18 13:30:04
USGS	13175100	OWYHEE RV NR MOUNTAIN CITY, NV	02	00060	2013-02-18 10:00:00	PST	Ice		2013-02-18 13:20:03
USGS	13176400	EF OWYHEE RIVER AT CRUTCHER CROSSING, ID	02	00060	2013-02-18 11:00:00	MST	78		2013-02-18 13:15:03
USGS	13181000	OWYHEE RIVER NR ROME OR	01	00060	2013-02-18 11:30:00	MST	306		2013-02-18 13:38:02
USGS	13183000	OWYHEE RIVER BELOW OWYHEE DAM, OR	02	00060	2013-02-18 11:30:00	MST	34		2013-02-18 13:34:02
USGS	13185000	BOISE RIVER NR TWIN SPRINGS ID	02	00060	2013-02-18 11:30:00	MST	391		2013-02-18 13:35:02
USGS	13200000	MORES CREEK AB ROBIE CREEK NR ARROWROCK DAM ID	02	00060	2013-02-18 11:30:00	MST	Ice		2013-02-18 13:39:03
USGS	13186000	SF BOISE RIVER NR FEATHERVILLE ID	02	00060	2013-02-18 11:30:00	MST	221		2013-02-18 13:35:02
USGS	13190500	SF BOISE RIVER AT ANDERSON RANCH DAM ID	02	00060	2013-02-18 10:00:00	MST	307		2013-02-18 12:17:02
USGS	13192200	SF BOISE RIVER AT NEAL BRIDGE NR ARROWROCK DAM ID	03	00060	2013-02-18 10:45:00	MST	370		2013-02-18 12:51:02
USGS	13204640	COTTONWOOD CREEK BEL FIVEMILE CR NR BOISE ID	02	00060	2013-02-18 11:30:00	MST	1.00		2013-02-18 13:39:03
